id,scheme,Aum-Domestic,Aum-Foreign,Timeline Quarter
120602,ICICI Prudential Long Term - Direct Plan -  Quarterly Dividend,46.80,0,July - September 2014
112097,ICICI Prudential Long Term - Dividend,111.11,0,July - September 2014
112096,ICICI Prudential Long Term - Growth,4656.47,0,July - September 2014
113403,ICICI Prudential Long Term - Quarterly Dividend,132.10,0,July - September 2014
120593,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan -  Dividend,1331.30,0,July - September 2014
120592,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan -  Growth,3127.40,0,July - September 2014
100354,ICICI Prudential Long Term Equity Fund (Tax Saving) - Growth,134689.37,0,July - September 2014
100353,ICICI Prudential Long Term Equity Fund (Tax Saving)- Dividend,77654.53,0,July - September 2014
120589,ICICI Prudential Long Term Gilt Fund - Direct Plan - Dividend,7111.47,0,July - September 2014
120590,ICICI Prudential Long Term Gilt Fund - Direct Plan - Growth,25482.50,0,July - September 2014
100368,ICICI Prudential Long Term Gilt Fund - Dividend,2756.22,0,July - September 2014
100369,ICICI Prudential Long Term Gilt Fund - Growth,29313.36,0,July - September 2014
130903,ICICI Prudential Long Term Glit Fund - Bonus,0.41,0,July - September 2014
130955,ICICI Prudential Long Term Glit Fund - Direct Plan Bonus,19.78,0,July - September 2014
130937,ICICI Prudential Long Term Plan - Bonus,0.28,0,July - September 2014
120604,ICICI Prudential Long Term Plan - Direct Plan - Weekly Dividend,0.81,0,July - September 2014
130938,ICICI Prudential Long Term Plan - Direct Plan Bonus,1.11,0,July - September 2014
112094,ICICI Prudential Long Term Plan - Premium Growth Option,259.81,0,July - September 2014
101351,ICICI Prudential Long Term Plan - Weekly Dividend,140.15,0,July - September 2014
101350,ICICI Prudential Long Term Plan Retail - Cumulative,755.43,0,July - September 2014
113417,ICICI Prudential Long Term Plan Retail - Quarterly Dividend,13.37,0,July - September 2014
120380,ICICI Prudential MidCap Fund - Direct Plan -  Dividend,698.51,0,July - September 2014
120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,2948.70,0,July - September 2014
102529,ICICI Prudential MidCap Fund - Dividend,17807.43,0,July - September 2014
102528,ICICI Prudential MidCap Fund - Growth,49633.43,0,July - September 2014
102330,ICICI Prudential MIP - 25 -  Plan -  Growth,48372.88,0,July - September 2014
113098,ICICI Prudential MIP - 25 -  Plan -  Half Yearly Dividend,217.52,0,July - September 2014
102331,ICICI Prudential MIP - 25 -  Plan -  Monthly Dividend,10749.54,0,July - September 2014
113097,ICICI Prudential MIP - 25 -  Plan -  Quarterly Dividend,4851.08,0,July - September 2014
128110,ICICI Prudential MIP - 25 -  Plan - Bonus,0.58,0,July - September 2014
120616,ICICI Prudential MIP - 25 - Direct Plan -  Growth,261.86,0,July - September 2014
120613,ICICI Prudential MIP - 25 - Direct Plan -  Half Yearly Dividend,3.56,0,July - September 2014
120615,ICICI Prudential MIP - 25 - Direct Plan -  Monthly Dividend,69.31,0,July - September 2014
120614,ICICI Prudential MIP - 25 - Direct Plan -  Quarterly Dividend,27.62,0,July - September 2014
123183,ICICI Prudential MIP - 25 - Direct Plan - Bonus,0.25,0,July - September 2014
120669,ICICI Prudential MIP - Direct Plan -  Dividend Half Yearly,6.82,0,July - September 2014
120667,ICICI Prudential MIP - Direct Plan -  Dividend Monthly,54.66,0,July - September 2014
120666,ICICI Prudential MIP - Direct Plan -  Dividend Quarterly,3.30,0,July - September 2014
120668,ICICI Prudential MIP - Direct Plan -  Growth,177.73,0,July - September 2014
100955,ICICI Prudential MIP - Dividend Half Yearly,436.02,0,July - September 2014
100953,ICICI Prudential MIP - Dividend Monthly,6059.00,0,July - September 2014
100954,ICICI Prudential MIP - Dividend Quarterly,3129.80,0,July - September 2014
100952,ICICI Prudential MIP - Growth,24464.21,0,July - September 2014
120680,ICICI Prudential Moderate - Direct Plan -  Dividend,0,1.61,July - September 2014
120679,ICICI Prudential Moderate - Direct Plan -  Growth,0,7.43,July - September 2014
102138,ICICI Prudential Moderate - Dividend,0,315.92,July - September 2014
102137,ICICI Prudential Moderate - Growth,0,190.56,July - September 2014
115328,ICICI Prudential Money Market Fund Dividend,0.52,0,July - September 2014
103634,ICICI Prudential Money Market Fund Option - Daily Dividend,69436.96,0,July - September 2014
120209,ICICI Prudential Money Market Fund Option - Direct Plan -  Daily Dividend,155279.76,0,July - September 2014
120216,ICICI Prudential Money Market Fund Option - Direct Plan -  Dividend Others,0.45,0,July - September 2014
120210,ICICI Prudential Money Market Fund Option - Direct Plan -  Fortnightly Dividend,41.25,0,July - September 2014
120211,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,215874.41,0,July - September 2014
120213,ICICI Prudential Money Market Fund Option - Direct Plan -  Monthly Dividend,46.61,0,July - September 2014
120212,ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly Dividend,79.40,0,July - September 2014
130013,ICICI Prudential Money Market Fund Option - Dividend Others,1.83,0,July - September 2014
103633,ICICI Prudential Money Market Fund Option - Growth,139546.21,0,July - September 2014
103637,ICICI Prudential Money Market Fund Option - Monthly Dividend,736.94,0,July - September 2014
103635,ICICI Prudential Money Market Fund Option - Weekly Dividend,771.80,0,July - September 2014
103636,ICICI Prudential Money Market Fund Option -Fortnightly Dividend,67.45,0,July - September 2014
101221,ICICI Prudential Money Market Fund Retail Growth (erstwhile Cash Option),32.41,0,July - September 2014
120598,ICICI Prudential Multicap Fund - Direct Plan -  Dividend,118.25,0,July - September 2014
120599,ICICI Prudential Multicap Fund - Direct Plan -  Growth,1040.23,0,July - September 2014
101706,ICICI Prudential Multicap Fund - Dividend,18811.44,0,July - September 2014
101228,ICICI Prudential Multicap Fund - Growth,48420.18,0,July - September 2014
123004,ICICI Prudential Nifty 100 iWIN ETF,2444.54,0,July - September 2014
101349,ICICI Prudential Nifty Index Fund -  Cumulative Option,7388.73,0,July - September 2014
120620,ICICI Prudential Nifty Index Fund - Direct Plan Cumulative Option,816.10,0,July - September 2014
121366,ICICI Prudential Nifty iWIN ETF,569.12,0,July - September 2014
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Dividend,26.04,0,July - September 2014
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,345.40,0,July - September 2014
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,2189.09,0,July - September 2014
112958,ICICI Prudential Nifty Next 50 Index Fund -Dividend,110.84,0,July - September 2014
120686,ICICI Prudential Regular Gold Savings Fund - Direct Plan -  Dividend,0,13.89,July - September 2014
120685,ICICI Prudential Regular Gold Savings Fund - Direct Plan -  Growth,0,212.92,July - September 2014
115834,ICICI Prudential Regular Gold Savings Fund - Dividend,0,343.08,July - September 2014
115833,ICICI Prudential Regular Gold Savings Fund - Growth,0,7113.95,July - September 2014
120676,ICICI Prudential Regular Income Fund - Direct Plan -  Growth,3.08,0,July - September 2014
120677,ICICI Prudential Regular Income Fund - Direct Plan -  Monthly Dividend,1.35,0,July - September 2014
120675,ICICI Prudential Regular Income Fund - Direct Plan -  Quarterly Dividend,0.95,0,July - September 2014
115092,ICICI Prudential Regular Income Fund - Growth,840.43,0,July - September 2014
115093,ICICI Prudential Regular Income Fund - Half Yearly Dividend,2.17,0,July - September 2014
115094,ICICI Prudential Regular Income Fund - Monthly Dividend,479.10,0,July - September 2014
115091,ICICI Prudential Regular Income Fund - Quarterly Dividend,81.77,0,July - September 2014
130943,ICICI Prudential Regular Saving Fund - Bonus,0.03,0,July - September 2014
120711,ICICI Prudential Regular Savings Fund - Direct Plan -  Growth,7106.98,0,July - September 2014
120710,ICICI Prudential Regular Savings Fund - Direct Plan -  Half Yearly Dividend,3.20,0,July - September 2014
120709,ICICI Prudential Regular Savings Fund - Direct Plan -  Quarterly Dividend,118.04,0,July - September 2014
114239,ICICI Prudential Regular Savings Fund - Growth,424232.09,0,July - September 2014
114241,ICICI Prudential Regular Savings Fund - Half Yearly Dividend,2384.31,0,July - September 2014
114240,ICICI Prudential Regular Savings Fund - Quarterly Dividend,22217.87,0,July - September 2014
130899,ICICI Prudential Saving Fund - Bonus,1.41,0,July - September 2014
130953,ICICI Prudential Saving Fund - Direct Plan Bonus,0.02,0,July - September 2014
101804,ICICI Prudential Savings Fund - Daily Dividend,41722.02,0,July - September 2014
120423,ICICI Prudential Savings Fund - Direct Plan - Daily Dividend,1779.79,0,July - September 2014
120427,ICICI Prudential Savings Fund - Direct Plan - Fortnightly Dividend,9.71,0,July - September 2014
120425,ICICI Prudential Savings Fund - Direct Plan - Growth,40222.91,0,July - September 2014
122607,ICICI Prudential Savings Fund - Direct Plan - Monthly Dividend,33.87,0,July - September 2014
125216,ICICI Prudential Savings fund - Direct Plan - Quarterly Dividend,6410.34,0,July - September 2014
120424,ICICI Prudential Savings Fund - Direct Plan - Weekly Dividend,58.35,0,July - September 2014
115510,ICICI Prudential Savings Fund - Dividend Others,12.52,0,July - September 2014
101803,ICICI Prudential Savings Fund - Fortnightly Dividend,3502.70,0,July - September 2014
101802,ICICI Prudential Savings Fund - Growth,113269.45,0,July - September 2014
122606,ICICI Prudential Savings Fund - Monthly Dividend,1745.78,0,July - September 2014
122891,ICICI Prudential Savings Fund - Quarterly Dividend,60.39,0,July - September 2014
111545,ICICI Prudential Savings Fund - Weekly Dividend,10429.62,0,July - September 2014
101800,ICICI Prudential Savings Fund Plan A - Dividend Daily,98.21,0,July - September 2014
101796,ICICI Prudential Savings Fund Plan A - Fortnightly Dividend,697.48,0,July - September 2014
101795,ICICI Prudential Savings Fund Plan A - Growth,1730.11,0,July - September 2014
111544,ICICI Prudential Savings Fund Plan A - Weekly Dividend Option,50.86,0,July - September 2014
101799,ICICI Prudential Savings Fund Plan B - Dividend Daily,74.35,0,July - September 2014
101794,ICICI Prudential Savings fund Plan B - Fortnightly Dividend,511.11,0,July - September 2014
101793,ICICI Prudential Savings Fund Plan B - Growth,282.74,0,July - September 2014
111543,ICICI Prudential Savings Fund Plan B - Weekly Dividend Option,41.15,0,July - September 2014
101801,ICICI Prudential Savings Fund Plan C - Dividend Daily,142.72,0,July - September 2014
101798,ICICI Prudential Savings Fund Plan C - Fortnightly Dividend,2.22,0,July - September 2014
101797,ICICI Prudential Savings Fund Plan C - Growth,146.10,0,July - September 2014
111546,ICICI Prudential Savings Fund Plan C - Weekly Dividend Option,1.21,0,July - September 2014
120723,ICICI Prudential Select Large Cap Fund - Direct Plan -  Dividend,9.11,0,July - September 2014
120722,ICICI Prudential Select Large Cap Fund - Direct Plan -  Growth,130.72,0,July - September 2014
111958,ICICI Prudential Select Large Cap Fund - Dividend,1030.07,0,July - September 2014
111957,ICICI Prudential Select Large Cap Fund -Growth,5105.09,0,July - September 2014
101705,ICICI Prudential Sensex iWIN ETF,125.01,0,July - September 2014
122674,ICICI Prudential Short Term - Bonus,28.25,0,July - September 2014
122909,ICICI Prudential Short Term - Direct Plan - Bonus,19.44,0,July - September 2014
120753,ICICI Prudential Short Term - Direct Plan - Dividend Reinvestment Fortnightly,340.94,0,July - September 2014
120754,ICICI Prudential Short Term - Direct Plan - Growth Option,46159.76,0,July - September 2014
120755,ICICI Prudential Short Term - Direct Plan - Monthly Dividend,53.87,0,July - September 2014
101758,ICICI Prudential Short Term - Growth Option,157300.22,0,July - September 2014
101165,ICICI Prudential Short Term - Monthly Dividend,46233.79,0,July - September 2014
101759,ICICI Prudential Short Term -Dividend Reinvestment Fortnightly,11847.42,0,July - September 2014
120607,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Dividend,3.36,0,July - September 2014
120608,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Growth,5493.04,0,July - September 2014
100370,ICICI Prudential Short Term Gilt Fund - Dividend,782.87,0,July - September 2014
100371,ICICI Prudential Short Term Gilt Fund - Growth,6020.02,0,July - September 2014
100372,ICICI Prudential Short Term Gilt Fund - Half Yearly Dividend,65.49,0,July - September 2014
101231,ICICI Prudential Short Term Plan-Institutional Growth-Institutional Growth,16997.74,0,July - September 2014
101230,ICICI Prudential Short Term Plan-Institutional Plan - Dividend-Fortnightly,724.75,0,July - September 2014
101229,ICICI Prudential Short Term Plan-Institutional Plan - Dividend-Monthly,34.36,0,July - September 2014
120595,ICICI Prudential Technology Fund - Direct Plan -  Dividend,452.85,0,July - September 2014
120594,ICICI Prudential Technology Fund - Direct Plan -  Growth,1036.50,0,July - September 2014
115294,ICICI Prudential Technology Fund - Dividend,7615.94,0,July - September 2014
100363,ICICI Prudential Technology Fund - Growth,16453.44,0,July - September 2014
120597,ICICI Prudential Top 100 Fund - Direct Plan -  Dividend,478.49,0,July - September 2014
120596,ICICI Prudential Top 100 Fund - Direct Plan -  Growth,4295.94,0,July - September 2014
100348,ICICI Prudential Top 100 Fund - Dividend,26722.81,0,July - September 2014
100349,ICICI Prudential Top 100 Fund - Growth,74501.85,0,July - September 2014
100350,ICICI Prudential Top 100 Fund- Institutional Option - I - Growth,1.07,0,July - September 2014
111988,ICICI Prudential Ultra Short Term - Daily Dividend,8929.69,0,July - September 2014
120695,ICICI Prudential Ultra Short Term - Direct Plan -  Daily Dividend,7048.00,0,July - September 2014
120696,ICICI Prudential Ultra Short Term - Direct Plan -  Fortnightly Dividend,6.78,0,July - September 2014
120692,ICICI Prudential Ultra Short Term - Direct Plan -  Growth,102054.93,0,July - September 2014
120697,ICICI Prudential Ultra Short Term - Direct Plan -  Monthly Dividend,25.32,0,July - September 2014
120693,ICICI Prudential Ultra Short Term - Direct Plan -  Weekly Dividend,60.63,0,July - September 2014
111990,ICICI Prudential Ultra Short Term - Fortnightly Dividend,132.86,0,July - September 2014
111987,ICICI Prudential Ultra Short Term - Growth,28404.20,0,July - September 2014
111991,ICICI Prudential Ultra Short Term - Monthly Dividend,1503.63,0,July - September 2014
111989,ICICI Prudential Ultra Short Term - Weekly Dividend,3897.77,0,July - September 2014
130947,ICICI Prudential Ultra Short Term Plan - Bonus,0.18,0,July - September 2014
131152,ICICI Prudential Ultra Short Term Plan - Direct Plan - Half Yearly Dividend Option,3511.16,0,July - September 2014
120694,ICICI Prudential Ultra Short Term Plan - Direct Plan - Quarterly Dividend,21018.90,0,July - September 2014
130948,ICICI Prudential Ultra Short Term Plan - Direct Plan Bonus,0.01,0,July - September 2014
111982,ICICI Prudential Ultra Short Term Plan - Premium Daily Dividend,241.12,0,July - September 2014
111985,ICICI Prudential Ultra Short Term Plan - Premium Monthly Dividend,55.26,0,July - September 2014
111983,ICICI Prudential Ultra Short Term Plan - Premium Weekly Dividend,192.00,0,July - September 2014
111992,ICICI Prudential Ultra Short Term Plan -Quarterly Dividend,47.77,0,July - September 2014
111976,ICICI Prudential Ultra Short Term Plan Retail Daily Dividend,315.67,0,July - September 2014
111978,ICICI Prudential Ultra Short Term Plan Retail Fort Nightly Dividend,47.58,0,July - September 2014
111972,ICICI Prudential Ultra Short Term Plan Retail Growth,625.79,0,July - September 2014
111979,ICICI Prudential Ultra Short Term Plan Retail Monthly Dividend,215.68,0,July - September 2014
111980,ICICI Prudential Ultra Short Term Plan Retail Quarterly Dividend,29.25,0,July - September 2014
111977,ICICI Prudential Ultra Short Term Plan Retail Weekly Dividend,35.77,0,July - September 2014
120185,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Dividend,122.50,0,July - September 2014
120186,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,1285.10,0,July - September 2014
117619,ICICI Prudential US Bluechip Equity Fund - Dividend,2413.91,0,July - September 2014
117620,ICICI Prudential US Bluechip Equity Fund - Growth,17090.54,0,July - September 2014
120322,ICICI Prudential Value Discovery Fund - Direct Plan - Dividend,3769.64,0,July - September 2014
120323,ICICI Prudential Value Discovery Fund - Direct Plan - Growth,29838.37,0,July - September 2014
102595,ICICI Prudential Value Discovery Fund - Dividend,125857.27,0,July - September 2014
102594,ICICI Prudential Value Discovery Fund - Growth,446812.31,0,July - September 2014
102136,ICICI Prudential Very Aggressive - Dividend,0,230.90,July - September 2014
102135,ICICI Prudential Very Aggressive - Growth,0,227.91,July - September 2014
115493,ICICI Prudential Capital Protection Oriented Fund - Series III - 36 Months Plan - Cumulative,3427.57,0,July - September 2014
115492,ICICI Prudential Capital Protection Oriented Fund - Series III - 36 Months Plan - Dividend,1098.49,0,July - September 2014
115845,ICICI Prudential Capital Protection Oriented Fund - Series IV - 36 Months Plan - Cumulative,3794.89,0,July - September 2014
115846,ICICI Prudential Capital Protection Oriented Fund - Series IV - 36 Months Plan - Dividend,1664.52,0,July - September 2014
115768,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Cumulative,7893.67,0,July - September 2014
115767,ICICI Prudential Capital Protection Oriented Fund - Series V - 60 Months - Dividend,2371.90,0,July - September 2014
130333,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Direct Plan Cumulative Option,26.13,0,July - September 2014
130335,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Direct Plan Dividend Option,1.86,0,July - September 2014
130334,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Dividend Option,394.41,0,July - September 2014
130642,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Cumulative Option,4547.35,0,July - September 2014
130641,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Direct Plan Cumulative Option,22.63,0,July - September 2014
130643,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Dividend Option,240.85,0,July - September 2014
130837,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Cumulative Option,2378.24,0,July - September 2014
130834,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Direct Plan Cumulative Option,8.15,0,July - September 2014
130835,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Direct Plan Dividend Option,0.02,0,July - September 2014
130836,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan F Dividend Option,154.67,0,July - September 2014
130872,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Cumulative Option,2062.47,0,July - September 2014
130870,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Direct Plan Cumulative Option,9.72,0,July - September 2014
130871,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Direct Plan Dividend Option,0.33,0,July - September 2014
130873,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan G Dividend Option,195.28,0,July - September 2014
131176,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Cumulative Option,811.29,0,July - September 2014
131175,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Cumulative Option,5.56,0,July - September 2014
131177,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Dividend Option,0.20,0,July - September 2014
131178,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Dividend Option,34.47,0,July - September 2014
130336,ICICI Prudential Capital Protection Oriented Fund - Series VI -1100 Days Plan D Cumulative Option,5255.33,0,July - September 2014
117350,ICICI Prudential Capital Protection Oriented Fund II - Series IX - 36 Months - Cumulative,5009.63,0,July - September 2014
117351,ICICI Prudential Capital Protection Oriented Fund II - Series IX - 36 Months - Dividend,1267.72,0,July - September 2014
117471,ICICI Prudential Capital Protection Oriented Fund II - Series X - 36 Months - Cumulative,6323.66,0,July - September 2014
117472,ICICI Prudential Capital Protection Oriented Fund II - Series X - 36 Months - Dividend,1548.94,0,July - September 2014
118003,ICICI Prudential Capital Protection Oriented Fund III - PLAN A - 36 Months - Cumulative,6991.11,0,July - September 2014
118004,ICICI Prudential Capital Protection Oriented Fund III - PLAN A - 36 Months - Dividend,1912.77,0,July - September 2014
118007,ICICI Prudential Capital Protection Oriented Fund III - PLAN B - 60 Months - Cumulative,7048.88,0,July - September 2014
118008,ICICI Prudential Capital Protection Oriented Fund III - PLAN B - 60 Months - Dividend,2043.34,0,July - September 2014
118226,ICICI Prudential Capital Protection Oriented Fund III - PLAN C - 36 Months - Cumulative,7354.53,0,July - September 2014
118227,ICICI Prudential Capital Protection Oriented Fund III - PLAN C - 36 Months - Dividend,1832.52,0,July - September 2014
118898,ICICI Prudential Capital Protection Oriented Fund III - PLAN D - 36 Months - Cumulative,8996.88,0,July - September 2014
118900,ICICI Prudential Capital Protection Oriented Fund III - PLAN D - 36 Months - Direct Plan - Cumulative,13.68,0,July - September 2014
118897,ICICI Prudential Capital Protection Oriented Fund III - PLAN D - 36 Months - Direct Plan - Dividend,1.74,0,July - September 2014
118899,ICICI Prudential Capital Protection Oriented Fund III - PLAN D - 36 Months - Dividend,2057.50,0,July - September 2014
120813,ICICI Prudential Capital Protection Oriented Fund III - PLAN E - 60 Months - Cumulative,8000.06,0,July - September 2014
120814,ICICI Prudential Capital Protection Oriented Fund III - PLAN E - 60 Months - Direct Plan - Cumulative,645.92,0,July - September 2014
120815,ICICI Prudential Capital Protection Oriented Fund III - PLAN E - 60 Months - Direct Plan - Dividend,10.81,0,July - September 2014
120812,ICICI Prudential Capital Protection Oriented Fund III - PLAN E - 60 Months - Dividend,2344.45,0,July - September 2014
121089,ICICI Prudential Capital Protection Oriented Fund III - PLAN F - 36 Months - Cumulative,4118.32,0,July - September 2014
121087,ICICI Prudential Capital Protection Oriented Fund III - PLAN F - 36 Months - Direct Plan - Cumulative,13.96,0,July - September 2014
121088,ICICI Prudential Capital Protection Oriented Fund III - PLAN F - 36 Months - Direct Plan - Dividend,0.23,0,July - September 2014
121090,ICICI Prudential Capital Protection Oriented Fund III - PLAN F - 36 Months - Dividend,862.06,0,July - September 2014
121145,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Cumulative,2607.47,0,July - September 2014
121144,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Direct Plan - Cumulative,12.44,0,July - September 2014
121143,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Dividend,1012.15,0,July - September 2014
121795,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Cumulative,4162.08,0,July - September 2014
121794,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Direct Plan - Cumulative,7.45,0,July - September 2014
121793,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Direct Plan - Dividend,3.35,0,July - September 2014
121796,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Dividend,444.85,0,July - September 2014
122956,ICICI Prudential Capital Protection Oriented Fund IV - PLAN A - 60 Months - Cumulative,5304.98,0,July - September 2014
122954,ICICI Prudential Capital Protection Oriented Fund IV - PLAN A - 60 Months - Direct Plan - Cumulative,5.36,0,July - September 2014
122957,ICICI Prudential Capital Protection Oriented Fund IV - PLAN A - 60 Months - Dividend,797.59,0,July - September 2014
123561,ICICI Prudential Capital Protection Oriented Fund IV - PLAN C - 60 Months - Cumulative,3310.80,0,July - September 2014
123559,ICICI Prudential Capital Protection Oriented Fund IV - PLAN C - 60 Months - Direct Plan - Cumulative,1.51,0,July - September 2014
123560,ICICI Prudential Capital Protection Oriented Fund IV - PLAN C - 60 Months - Direct Plan - Dividend,5.57,0,July - September 2014
123562,ICICI Prudential Capital Protection Oriented Fund IV - PLAN C - 60 Months - Dividend,363.10,0,July - September 2014
124468,ICICI Prudential Capital Protection Oriented Fund IV - PLAN D - 60 Months - Cumulative,8740.73,0,July - September 2014
124467,ICICI Prudential Capital Protection Oriented Fund IV - PLAN D - 60 Months - Direct Plan - Cumulative,7.71,0,July - September 2014
124469,ICICI Prudential Capital Protection Oriented Fund IV - PLAN D - 60 Months - Direct Plan - Dividend,2.04,0,July - September 2014
124470,ICICI Prudential Capital Protection Oriented Fund IV - PLAN D - 60 Months - Dividend,1086.56,0,July - September 2014
124795,ICICI Prudential Capital Protection Oriented Fund IV - PLAN E - 36 Months - Cumulative,11690.07,0,July - September 2014
124797,ICICI Prudential Capital Protection Oriented Fund IV - PLAN E - 36 Months - Direct Plan - Cumulative,68.13,0,July - September 2014
124794,ICICI Prudential Capital Protection Oriented Fund IV - PLAN E - 36 Months - Direct Plan - Dividend,0.40,0,July - September 2014
124796,ICICI Prudential Capital Protection Oriented Fund IV - PLAN E - 36 Months - Dividend,1108.63,0,July - September 2014
125186,ICICI Prudential Capital Protection Oriented Fund IV - PLAN F - 60 Months - Cumulative,8705.13,0,July - September 2014
125184,ICICI Prudential Capital Protection Oriented Fund IV - PLAN F - 60 Months - Direct Plan - Cumulative,26.39,0,July - September 2014
125185,ICICI Prudential Capital Protection Oriented Fund IV - PLAN F - 60 Months - Direct Plan - Dividend,1.36,0,July - September 2014
125187,ICICI Prudential Capital Protection Oriented Fund IV - PLAN F - 60 Months - Dividend,1196.74,0,July - September 2014
125576,ICICI Prudential Capital Protection Oriented Fund IV - PLAN G - 60 Months plan - Cumulative,7750.25,0,July - September 2014
125577,ICICI Prudential Capital Protection Oriented Fund IV - PLAN G - 60 Months Plan - Direct Plan - Cumulative,11.12,0,July - September 2014
125578,ICICI Prudential Capital Protection Oriented Fund IV - PLAN G - 60 Months Plan - Direct Plan - Dividend,0.17,0,July - September 2014
125575,ICICI Prudential Capital Protection Oriented Fund IV - PLAN G - 60 Months Plan - Dividend,1082.28,0,July - September 2014
125818,ICICI Prudential Capital Protection Oriented Fund IV - PLAN H - 36 Months plan - Cumulative,8058.01,0,July - September 2014
125820,ICICI Prudential Capital Protection Oriented Fund IV - PLAN H - 36 Months Plan - Direct Plan - Cumulative,30.25,0,July - September 2014
125817,ICICI Prudential Capital Protection Oriented Fund IV - PLAN H - 36 Months Plan - Direct Plan - Dividend,2.61,0,July - September 2014
125819,ICICI Prudential Capital Protection Oriented Fund IV - PLAN H - 36 Months Plan - Dividend,687.06,0,July - September 2014
130181,ICICI Prudential Capital Protection Oriented Fund Series VI -1100 Days Plan B Cumulative Option,4401.92,0,July - September 2014
129857,ICICI Prudential Capital Protection Oriented Fund Series VI -1825 Days Plan A Cumulative Option,3014.32,0,July - September 2014
130220,ICICI Prudential Capital Protection Oriented Fund Series VI -1825 Days Plan C Direct Plan Cumulative Option,13.04,0,July - September 2014
130183,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Direct Plan Cumulative option,20.68,0,July - September 2014
130182,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Direct Plan Dividend Option,1.71,0,July - September 2014
130184,ICICI Prudential Capital Protection Oriented Fund Series VI- 1100 Days Plan B Dividend Option,285.62,0,July - September 2014
129859,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Direct Plan Cumulative option,9.49,0,July - September 2014
129860,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Direct Plan Dividend Option,1.93,0,July - September 2014
129858,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Dividend Option,255.33,0,July - September 2014
130219,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Cumulative Option,2859.17,0,July - September 2014
130221,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Direct Plan Dividend option,1.62,0,July - September 2014
130222,ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Dividend Option,352.85,0,July - September 2014
126232,ICICI Prudential Capital Protection Oriented Fund V - PLAN A - 5 Years Plan - Cumulative,4732.44,0,July - September 2014
126231,ICICI Prudential Capital Protection Oriented Fund V - PLAN A - 5 Years Plan - Direct Plan - Cumulative,18.04,0,July - September 2014
126234,ICICI Prudential Capital Protection Oriented Fund V - PLAN A - 5 Years Plan - Direct Plan - Dividend,0.06,0,July - September 2014
