,Quarter,Sharpe,ID
19,2017Q4,0.0671550515566,135810
0,2013Q1,-0.122860162203,100645
1,2013Q2,-0.0976496873128,100645
2,2013Q3,-0.236477212521,100645
3,2013Q4,-0.0510200790193,100645
4,2014Q1,-0.0185584935113,100645
5,2014Q2,0.163489819904,100645
6,2014Q3,0.253761287422,100645
7,2014Q4,0.24916747898,100645
8,2015Q1,0.152763194145,100645
9,2015Q2,-0.370975426935,100645
10,2015Q3,-0.344460610163,100645
11,2015Q4,0.0258274397901,100645
12,2016Q1,-0.201772808594,100645
13,2016Q2,0.153542987043,100645
14,2016Q3,0.30049187601,100645
15,2016Q4,-0.242955072992,100645
16,2017Q1,0.133989737696,100645
17,2017Q2,0.346095027932,100645
18,2017Q3,0.107663028537,100645
19,2017Q4,0.255303431733,100645
0,2013Q1,-0.166205652767,103174
1,2013Q2,-0.147726448575,103174
2,2013Q3,-0.218387256557,103174
3,2013Q4,0.42840663996,103174
4,2014Q1,0.0961805774402,103174
5,2014Q2,0.787279512536,103174
6,2014Q3,0.606278978813,103174
7,2014Q4,0.319216787418,103174
8,2015Q1,0.373139061208,103174
9,2015Q2,-0.200121111616,103174
10,2015Q3,-0.0512479012983,103174
11,2015Q4,-0.232320889953,103174
12,2016Q1,-0.421796664895,103174
13,2016Q2,0.337659880929,103174
14,2016Q3,0.529673755295,103174
15,2016Q4,-0.219341341355,103174
16,2017Q1,0.166802840086,103174
17,2017Q2,0.369064976164,103174
18,2017Q3,0.237806518889,103174
19,2017Q4,0.0889587949248,103174
0,2013Q1,0.0,140448
1,2013Q2,0.0,140448
2,2013Q3,0.0,140448
3,2013Q4,0.0,140448
4,2014Q1,0.0,140448
5,2014Q2,0.0,140448
6,2014Q3,0.0,140448
7,2014Q4,0.0,140448
8,2015Q1,0.0,140448
9,2015Q2,0.0,140448
10,2015Q3,0.0,140448
11,2015Q4,0.0,140448
12,2016Q1,0.0,140448
13,2016Q2,0.0,140448
14,2016Q3,0.0,140448
15,2016Q4,0.0,140448
16,2017Q1,0.151014903831,140448
17,2017Q2,0.235185929333,140448
18,2017Q3,0.137269105291,140448
19,2017Q4,0.156484639483,140448
0,2013Q1,,120577
1,2013Q2,,120577
2,2013Q3,0.607657991934,120577
3,2013Q4,0.50896517757,120577
4,2014Q1,0.336727286248,120577
5,2014Q2,-0.221922797406,120577
6,2014Q3,0.526539811803,120577
7,2014Q4,0.343169181582,120577
8,2015Q1,0.275226025284,120577
9,2015Q2,-0.308005346883,120577
10,2015Q3,-0.0390112221084,120577
11,2015Q4,-0.0228279680513,120577
12,2016Q1,-0.208754447065,120577
13,2016Q2,0.0763411696952,120577
14,2016Q3,-0.0741951784956,120577
15,2016Q4,-0.250379814127,120577
16,2017Q1,0.0170213969418,120577
17,2017Q2,-0.134286356628,120577
18,2017Q3,-0.0102694311843,120577
19,2017Q4,0.189973011941,120577
0,2013Q1,-0.203116772606,120665
1,2013Q2,-0.079615425537,120665
2,2013Q3,-0.112952257818,120665
3,2013Q4,0.198393591968,120665
4,2014Q1,0.091325267463,120665
5,2014Q2,0.441718011185,120665
6,2014Q3,0.491441151369,120665
7,2014Q4,0.263131171761,120665
8,2015Q1,0.312826630474,120665
9,2015Q2,-0.12585815809,120665
10,2015Q3,-0.0287454424111,120665
11,2015Q4,-0.208620235876,120665
12,2016Q1,-0.412903800637,120665
13,2016Q2,0.248616873963,120665
14,2016Q3,0.334381051302,120665
15,2016Q4,-0.178394017668,120665
16,2017Q1,0.129696437647,120665
17,2017Q2,0.345223749705,120665
18,2017Q3,0.118630366569,120665
19,2017Q4,0.165792774908,120665
0,2013Q1,-0.191187765076,102000
1,2013Q2,-0.210076810903,102000
2,2013Q3,-0.398520747181,102000
3,2013Q4,0.40077452641,102000
4,2014Q1,0.107944737037,102000
5,2014Q2,0.850540878466,102000
6,2014Q3,0.505082403171,102000
7,2014Q4,0.216479733063,102000
8,2015Q1,0.111633045214,102000
9,2015Q2,-0.253003640321,102000
10,2015Q3,-0.106265452314,102000
11,2015Q4,-0.204597866646,102000
12,2016Q1,-0.57283812222,102000
13,2016Q2,0.346846251591,102000
14,2016Q3,0.486082570672,102000
15,2016Q4,-0.0750943420745,102000
16,2017Q1,0.191677531452,102000
17,2017Q2,0.331786298288,102000
18,2017Q3,0.124274133893,102000
19,2017Q4,0.139512626078,102000
0,2013Q1,0.0,135800
1,2013Q2,0.0,135800
2,2013Q3,0.0,135800
3,2013Q4,0.0,135800
4,2014Q1,0.0,135800
5,2014Q2,0.0,135800
6,2014Q3,0.0,135800
7,2014Q4,0.0,135800
8,2015Q1,0.0,135800
9,2015Q2,0.0,135800
10,2015Q3,0.0,135800
11,2015Q4,-0.0101879581086,135800
12,2016Q1,-0.0464410765275,135800
13,2016Q2,0.0705954229833,135800
14,2016Q3,-0.253943979431,135800
15,2016Q4,-0.248347009764,135800
16,2017Q1,0.0391348062496,135800
17,2017Q2,-0.0551629282325,135800
18,2017Q3,0.0801063897919,135800
19,2017Q4,0.234435554293,135800
0,2013Q1,-0.312570954449,102001
1,2013Q2,-0.547114267261,102001
2,2013Q3,-0.398487854178,102001
3,2013Q4,0.400783177582,102001
4,2014Q1,-0.0195960943073,102001
5,2014Q2,0.515660308989,102001
6,2014Q3,0.505040832761,102001
7,2014Q4,0.216475707505,102001
8,2015Q1,0.00242955331583,102001
9,2015Q2,-0.574057779398,102001
10,2015Q3,-0.106261179411,102001
11,2015Q4,-0.204601660199,102001
12,2016Q1,-0.6957749163,102001
13,2016Q2,0.0702033872448,102001
14,2016Q3,0.486068078918,102001
15,2016Q4,-0.0750912506558,102001
16,2017Q1,0.0880526283153,102001
17,2017Q2,0.00857716194399,102001
18,2017Q3,0.124271399425,102001
19,2017Q4,0.139512927904,102001
0,2013Q1,-0.229864126604,115242
