Id,Beta,Alpha,Mean_sharpe
120664,-0.781648188891,-44.3268409543,-38.825252477,-55.0434994088,-199.406758071,-44.1002296635,-46.9431391203,-45.6396010027,-42.294913323,-44.8336763347,-40.7582285154,-46.5971036635,-52.0030054211,-44.4924991898,-32.5199900569,-40.3364272061,-39.4473006714,-37.5449358765,-34.3621471799,-34.2162260981,-0.678236072905,-0.547338449774,-0.747955555712,-4.94302515244,-0.673065106446,-0.721503996455,-0.714448581605,-0.652672070258,-0.706735133187,-0.681291109054,-0.771760673863,-0.596486017051,-0.655667930616,-0.413462969932,-0.616625843437,-0.604133291283,-0.581635925894,-0.521455242632,-0.548684382827,-0.86190439502
130498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102402,0.276660225557,-17.0589739258,-9.61536423058,-17.4170145255,-20.0636340243,6.24334671692,-19.3160524244,-18.1422110279,-17.2310216633,-18.1739066638,-17.703969196,-16.2559890043,-11.7721548224,-17.2789276326,-16.0079654855,-16.0186057316,-14.8976416757,-13.2013601478,-14.480629781,-15.6272797467,-3.86249998042,-2.62473014838,-4.38537503033,-4.41594228715,-0.124037853999,-4.28430418253,-4.03656118207,-3.82709754785,-4.01169472106,-3.75714433842,-3.67116616355,-3.61778127063,-3.95335937057,-3.56588070726,-3.59533921592,-3.39072072401,-3.05683500909,-3.20450082777,-3.32433637558,-3.51101615456
120663,0.0794107528409,-21.9004858448,-21.3038870955,-28.0520323243,-25.0191446667,-22.1330527571,-24.0411550284,-23.6514411825,-21.9068086417,-22.8047304518,-22.73056377,-15.2302266008,-18.1554942082,-22.3328839151,-20.2797999615,-20.7606431532,-19.1123960875,-17.5596750815,-18.7573181427,-18.1196468214,-9.80718766842,-9.53005441776,-12.6711249341,-11.1385291656,-9.90087441738,-10.7288888584,-10.5253974793,-9.76354555973,-10.156244258,-9.99429492454,-7.02629168688,-8.71423419987,-10.0252872347,-9.04863756268,-9.26616506456,-8.5720782199,-7.88998302742,-8.33887644817,-8.03042980525,-9.53305920698
102401,0.114978242459,-21.1661730375,-13.559959037,-23.2226605074,-24.4339728087,2.1391788935,-23.6434938334,-22.2526227238,-21.1104845713,-22.1751708726,-22.1226403523,-61.2759928836,-17.3126867203,-21.5905432387,-19.2920896984,-19.3898283086,-20.9803549305,-16.6283289762,-17.6981417861,-18.6114506298,-2.04850543293,-1.39189673497,-2.32599568229,-2.34220674603,-0.0660795357842,-2.27238773834,-2.14098260222,-2.02988519406,-2.12779444515,-2.0838254667,-5.44571213246,-1.85370616427,-2.09684892988,-1.86089210332,-1.87532143801,-2.00509620932,-1.62134578191,-1.69966145836,-1.76322030146,-2.0553349525
101295,1.78639169197,28.6570235495,22.0359122023,35.1012289347,20.9687518118,19.3633268037,22.5499907116,20.0498992738,19.2863226731,17.9760756809,12.7543365513,19.2032083426,50.9652775285,24.663505956,15.6094055654,18.9727913832,19.5677845628,20.1249886489,14.9116930331,182.984483894,-0.419212874571,-0.540327324313,-0.727205757608,-0.68399735213,-0.64961288905,-0.632533993168,-0.6351009574,-0.590324171813,-0.656827630025,-0.606875031576,-0.592809342497,-0.468623248136,-0.57525819987,-0.616727022598,-0.560498161603,-0.520505262582,-0.444126875595,-0.516732745679,3.75601454787,-0.351646541702
100363,0.250359197684,-18.9482572169,-20.3436362945,-16.4593728168,-20.3710328997,-21.4428915242,-24.7479393657,-19.41145672,-17.7926278114,-18.9680396309,-19.9755279576,-17.7921320089,-19.8917084446,-17.8564468234,-18.7639778859,-15.4896202311,-15.5203694147,-16.0105986452,-13.9844383666,-9.76708962811,-7.50231297038,-7.84180731003,-7.54328298456,-8.04396092059,-8.23792778488,-9.32160191506,-7.64024348395,-7.05440513648,-7.45871121192,-7.45754531,-7.05492871597,-8.79063245048,-7.27169689207,-7.2333821934,-6.3092726335,-6.27675083319,-6.31848426053,-5.62181677437,-4.26468388362,-7.22333935079
120662,0.0406593053981,-23.2847645397,-20.1009415187,-29.4431685423,-26.0666169743,-22.8645438099,-25.0288454238,-24.7163047883,-22.8366290052,-23.5481121568,-24.5603600333,-24.5632561021,-19.6670549985,-23.4191977289,-20.7741520969,-21.4585251088,-19.9878420069,-18.2748193669,-19.1861528517,-19.6446903735,-10.2616347565,-8.90100719448,-13.0403654827,-11.4632359272,-10.0834315588,-11.0207678809,-10.8658562661,-10.0481698643,-10.3613242844,-10.7191546624,-10.776918769,-8.96826180815,-10.3398648482,-9.15266906589,-9.45219181033,-8.82197350531,-8.07517374299,-8.43751445981,-8.60624660517,-9.96819802592
119709,-0.120601670993,-25.6842751842,-24.362193733,-33.5096195183,-30.566252452,-25.7737850194,-29.4133670232,-28.8028591332,-26.4717876007,-27.5279871137,-27.4763797231,-27.8821420488,-22.4017465558,-28.0083393381,-24.4540333148,-24.9512329855,-23.6633389397,-19.1801782678,-22.4760103525,-22.6078215972,-9.17730255714,-8.68975775567,-11.8388196717,-11.0789855648,-9.21613038054,-10.6242139847,-10.4421854502,-9.56630139679,-9.95796804337,-10.1347076318,-10.1380819124,-7.180375533,-10.0589197995,-8.81946979526,-8.99058473114,-8.49550215247,-6.74484560692,-8.14543143465,-8.26952375554,-9.34574248198
135793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103168,0.116374857168,-22.2038268515,-24.4041545958,-21.9383748651,-23.9714848134,-24.8736567991,-29.2280674965,-22.8867785192,-20.7412436492,-22.0726360418,-22.6689257958,-19.9935151223,-21.0765395258,-21.8411335935,-21.0316548163,-18.2134490605,-18.4519755936,-18.9807567141,-5.15667915699,-16.4123557195,-6.40166932895,-6.93191846846,-6.64482494289,-6.89925517652,-7.07941857178,-8.22879648174,-6.57568222939,-5.98750979007,-6.34855480482,-6.3806501255,-5.79753729073,-6.51731702297,-6.34649896392,-6.01793229674,-5.31943763553,-5.36351192777,-5.45672133219,-1.90120047189,-4.72218642854,-6.04845385739
109445,0.125839851935,-20.90608158,-14.6315487673,-23.1996439704,-24.144286801,-3.83205954366,-23.2484291288,-22.3179314879,-20.6523409871,-21.6442529074,-22.4547024321,-23.0100455594,-17.2394322783,-21.258587287,-18.6173740486,-19.0086218003,-8.06518160971,-16.6896490202,-17.630059796,-18.4872602931,-4.67149468617,-3.43111147003,-5.37191075148,-5.33848630709,-1.36123024046,-5.15839201533,-4.94532569889,-4.58768807696,-4.79829850035,-4.85684110773,-5.04484090718,-4.29238294425,-4.77037674029,-4.1575017301,-4.24858541738,-2.11401987809,-3.75143660558,-3.90210793205,-4.03304243319,-4.25447754961
100475,-0.983070037463,-48.7713514552,-48.2169061559,-22.5342523302,-53.8876667436,-47.9657618538,-52.4229140596,-50.8410213732,-46.8171345182,-48.9349912143,-45.6119152769,-49.351252219,-60.5398571832,-50.6977140621,-43.7779735461,-45.0125270577,-43.633313853,-40.0582799604,-39.5595691786,-38.4916181872,-2.60554363926,-2.65234189463,1.39828735736,-2.99193510318,-2.52282881067,-2.86007511939,-2.83132361352,-2.54439173027,-2.69524599311,-2.76627012786,-2.82099470425,-2.43094920495,-2.68159539843,-2.36957033755,-2.43742797224,-2.34677210306,-2.10547122763,-2.19029700984,-2.22871145285,-2.35176095186
132997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115294,0.449274120005,-16.0505856785,-14.281937379,-9.31676236272,-15.1194781377,-16.9494829883,-17.0476997524,-14.354865067,-13.3467872245,-15.8790788421,-15.5288893737,-13.0173001321,-15.2781318445,-11.6851957619,-18.9148113668,-10.8837212616,-9.95530423679,12.9109036326,-11.9167628873,-6.09645569406,-4.04574038277,-3.71916480051,-3.7483066629,-4.01554367739,-4.17473951344,-4.28197906304,-3.79655157629,-3.55354701028,-3.97637116061,-3.65746719095,-3.50561614443,-4.83141332019,-3.48571115427,-4.27649882843,-3.13503263481,-2.96116274018,0.499063425921,-3.07200518782,-2.11926478071,-3.46616065279
135810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115242,-0.0109391919483,-23.4009765079,-24.76788268,-24.0682408884,-27.8321292109,-16.5642246709,-27.5639037396,-27.5600277362,-21.1516127418,-25.3820833604,-24.3309055732,-21.844159307,-23.6876494498,-25.7574720477,-22.2567013575,-23.6534581764,-20.1565657036,-22.3421528361,-21.5781924871,-23.9794078048,-7.0992620681,-7.52228640208,-7.26888431325,-8.45429622881,-5.00040012315,-8.37283655446,-8.3761541764,-6.41342663845,-7.70974452295,-7.40057789751,-6.62602343094,-7.14162532369,-7.81854921426,-6.75764368171,-7.18437770707,-6.11263864339,-6.7883499406,-6.55814670517,-7.30021972116,-7.15291806806
135794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119730,0.248730942437,-21.7923290571,-17.5998597009,-18.0050510218,-13.6849623681,-15.1047155909,-19.0505730353,-19.0482687065,-17.9791337634,-19.6496217028,-18.4126442831,-18.2915484368,-16.3492916158,-18.3537628923,-15.7882484327,-16.7165442114,-15.5896903012,-14.1479539925,-15.2844943965,-14.5485615982,-9.8520837965,-8.29584393154,-9.43952913979,-7.15182934429,-7.50402130841,-9.00900298951,-8.89120929287,-8.39202636428,-9.04309702697,-8.25747915262,-8.5022957459,-9.12943215547,-8.75632254304,-7.49630158826,-7.87614495767,-7.43234753152,-6.80545212008,-7.0908558584,-6.70717155686,-8.19118138968
135796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120576,0.0895130963333,-25.8248314888,-21.5169512452,-23.7949582198,-49.5304514742,-18.3286073909,-23.3022149373,-23.097416395,-21.8060326124,-22.641905985,-23.3453249975,-20.8492743289,-22.8605802625,-22.4722084248,-19.3525668608,-20.4369525121,-19.1081698309,-17.4848422606,-18.4637927363,-17.4474307088,-4.17983992389,-3.52574616883,-4.01761597781,-7.72757098761,-3.06409293194,-3.8225852079,-3.77425085946,-3.56313633865,-3.69750404662,-3.74834630777,-3.42093881142,-3.91989366207,-3.69782445525,-3.17863679065,-3.3482696853,-3.1431424609,-2.88308831762,-3.01146356876,-2.84106487415,-3.71394796719
135812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100664,0.105885736916,-21.7149070181,-18.7500775261,-28.444329355,-24.2141861292,-21.5673664256,-23.1870045242,-23.0770575821,-20.9365858273,-21.8777432188,-22.7553297438,-26.3084970281,-17.8270316678,-21.5784935737,-19.4269352903,-19.8062798186,-19.3960998094,-17.1601275604,-18.0972579202,-17.8238721441,-8.42602190951,-7.36592472336,-11.1329205195,-9.34796527241,-8.37320831167,-8.98363269252,-8.89661052409,-8.1054012742,-8.45787246533,-8.61317069356,-9.96035620901,-7.58065021432,-8.42474101281,-7.53053764625,-7.68437568213,-7.52225227034,-6.69927183841,-6.97546878711,-6.82832960379,-8.25835324475
118759,0.237625144441,-19.5283589805,-17.7117213063,-15.6969638092,-19.8181307356,-21.116706384,-16.1404486522,-19.5596585636,-18.4239343829,-18.0671560026,-16.4470901962,-17.8154735702,-17.5095366314,-16.8281581369,-19.9441035257,-16.4412808607,-60.5038101933,-15.7125918906,-15.670683298,-23.4532022722,-2.20024576462,-2.02349190428,-2.08510988563,-2.25823108458,-2.33588394757,-1.93631477959,-2.20311447565,-2.07616558743,-2.06086879463,-1.83883935208,-2.02398837447,-2.30447016862,-1.99350433647,-2.17696679166,-1.88832010509,-5.66871242498,-1.78559693011,-1.75550772878,-2.39573393888,-2.26374033553
120588,-0.114781727649,-29.9678200654,-26.4395469019,-30.8223752811,-28.9373702308,-26.8184970055,-28.8450363737,-27.9311041255,-26.5538561557,-27.3262027708,-27.8244188325,-25.9438410828,-34.0042120318,-27.8052984762,-24.1313415751,-25.1952384987,-22.7455823793,-120.532922559,-22.4016248407,-22.5039805361,-1.15727846773,-1.01123619981,-1.1423095414,-1.1052578194,-1.02279670237,-1.10261105436,-1.07010199349,-1.01819577011,-1.04753856541,-1.08869128368,-0.992053845554,-1.26321532228,-1.05860759887,-0.921764863533,-0.964208045574,-0.862162497627,-5.05253630616,-0.860660569982,-0.872125905324,-1.24280801856
115241,0.0553834609445,-21.7186249073,-23.1474020106,-21.6857325711,-26.0391522887,-14.9051402478,-24.7066021674,-24.6156368773,-21.5576682746,-23.7406407647,-22.9567812705,-20.2557337652,-21.1008357275,-23.9886932167,-20.586266152,-21.3064938336,-19.4557570118,-18.1356978681,-18.9459652837,-19.0265455061,-8.19488456109,-8.68158182372,-8.38916561082,-9.75760475849,-5.77948128246,-9.28019890758,-9.22162497766,-8.10998108561,-8.8983152126,-8.54126577909,-7.64881069021,-8.24272785355,-9.02389184025,-7.7369494037,-8.00444458979,-7.33761439988,-6.8424525375,-7.10415939358,-7.1043922624,-8.09997615632
120577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119731,0.163460735857,-20.883187379,-22.9769907932,-20.267096586,-22.5479283689,-23.742323852,-26.5240602122,-21.5092660445,-19.8709200432,-21.0528237929,-18.8746627691,-20.1184669662,-21.1535285553,-20.1954688084,-19.4361244851,19.7461165151,-16.9255644966,-18.9054223671,-18.2141153989,-13.450622247,-2.79292923542,-3.008284751,-2.91554065893,-3.00809987822,-3.11093042035,-3.44679771709,-2.8629245639,-2.65411885645,-2.79969774872,-2.48306025599,-2.68189749752,-3.0709337062,-2.73906635749,-2.57884996693,1.78052414849,-2.29997415345,-2.49537786172,-2.39464851219,-1.83696716846,-2.49471448219
120585,0.896651574097,-0.858041663066,-1.97701243426,-30.9897407016,-3.11722022306,0.0384183972499,-2.23107296957,-2.98677722454,-3.1382132818,36.0891272289,-6.03362505898,-6.096239663,14.3119582097,-0.719957520111,-1.42210367398,-1.3135231894,-1.57487456371,0.49593015706,-1.81925688048,-3.59156715469,-1.8749957707,-1.89272446062,-5.01035340417,-2.16904313944,-1.80026263462,-2.07990391642,-2.04440225556,-1.95484156981,1.10211172382,-1.95076397672,-2.19003977737,-1.63852382968,-1.95315349646,-1.71438957917,-1.75026270457,-1.73109433009,-1.46765543355,-1.55915984089,-1.59709168209,-1.85666053043
100669,0.0425406920867,-23.154195385,-20.2265856871,-29.2449694043,-26.0197864659,-22.7857187239,-24.9794623328,-24.6704713295,-22.7942420382,-23.5198372014,-24.3998812028,-24.7288704761,-19.6937180775,-23.3395428796,-20.7249360732,-21.432576135,-19.8970173097,-18.1772130178,-19.1541061876,-19.6173381505,-10.3051638716,-9.04224504678,-13.0848478352,-11.5528821635,-10.1475548267,-11.105722189,-10.950057899,-10.1264216623,-10.4485816109,-10.749710358,-10.9492127748,-9.07960037746,-10.4066460562,-9.21997326286,-9.5321876007,-8.86910005929,-8.11257136236,-8.5045323663,-8.67540054554,-10.0453900984
140448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120586,0.802686531553,-3.25048202928,-4.26354511469,-33.1217454433,-5.65794537205,-2.32996192706,-4.74573352679,-5.37555580849,-4.44770088429,-4.84679391342,-8.05901693763,-8.36905088524,10.6468897367,-3.22474492411,-3.53895087641,-3.48897978609,-6.29800188133,-3.13419313188,-3.83456633001,-5.32575367252,-2.60385228381,-2.62713858759,-6.81996353233,-3.01173389562,-2.49796967783,-2.88784335486,-2.83857591199,-2.61017470672,-2.72069474177,-2.71733273924,-3.04270639703,-2.27501229912,-2.71177540867,-2.38039056862,-2.43017951942,-2.68986304605,-2.21818824684,-2.18084899337,-2.21749428066,-2.81482832587
