,Quarter,NAV,ID
16,2017Q1,0.0505739697195,103308
17,2017Q2,0.0743379946456,103308
18,2017Q3,-0.0111937147399,103308
19,2017Q4,0.000432081174952,103308
0,2013Q1,-0.0274051853225,119572
1,2013Q2,-0.0294151030696,119572
2,2013Q3,0.0136938785327,119572
3,2013Q4,0.0438238933049,119572
4,2014Q1,0.00685351704378,119572
5,2014Q2,0.0730098287686,119572
6,2014Q3,0.0605651242603,119572
7,2014Q4,0.0219969103971,119572
8,2015Q1,0.0374692335401,119572
9,2015Q2,-0.0263541456777,119572
10,2015Q3,-0.00907913869983,119572
11,2015Q4,-0.0236617486597,119572
12,2016Q1,-0.0255494958437,119572
13,2016Q2,0.0543616215153,119572
14,2016Q3,0.0685553340752,119572
15,2016Q4,-0.0398860755691,119572
16,2017Q1,0.0240319367025,119572
17,2017Q2,0.0513520802121,119572
18,2017Q3,0.0312669501724,119572
19,2017Q4,0.0323024307748,119572
0,2013Q1,0.0,135812
1,2013Q2,0.0,135812
2,2013Q3,0.0,135812
3,2013Q4,0.0,135812
4,2014Q1,0.0,135812
5,2014Q2,0.0,135812
6,2014Q3,0.0,135812
7,2014Q4,0.0,135812
8,2015Q1,0.0,135812
9,2015Q2,0.0,135812
10,2015Q3,0.0,135812
11,2015Q4,-0.000382150139988,135812
12,2016Q1,-0.0262542404068,135812
13,2016Q2,-0.044180754141,135812
14,2016Q3,0.0360919912459,135812
15,2016Q4,-0.0571753166066,135812
16,2017Q1,-0.034553814537,135812
17,2017Q2,0.00869577775328,135812
18,2017Q3,-0.059264769582,135812
19,2017Q4,0.0214699569355,135812
0,2013Q1,0.0,133860
1,2013Q2,0.0,133860
2,2013Q3,0.0,133860
3,2013Q4,0.0,133860
4,2014Q1,0.0,133860
5,2014Q2,0.0,133860
6,2014Q3,0.0,133860
7,2014Q4,0.0,133860
8,2015Q1,-0.041974096317,133860
9,2015Q2,-0.0624983723069,133860
10,2015Q3,-0.00584102562552,133860
11,2015Q4,-0.0233322224599,133860
12,2016Q1,-0.0707039839965,133860
13,2016Q2,0.133926418967,133860
14,2016Q3,0.161665999317,133860
15,2016Q4,-0.0123900918001,133860
16,2017Q1,0.0352622149136,133860
17,2017Q2,0.126787229135,133860
18,2017Q3,0.0845870706296,133860
19,2017Q4,0.0193592528558,133860
0,2013Q1,0.0,130497
1,2013Q2,0.0,130497
2,2013Q3,0.0,130497
3,2013Q4,0.0,130497
4,2014Q1,0.0,130497
5,2014Q2,0.0,130497
6,2014Q3,0.023293288519,130497
7,2014Q4,0.0452691290797,130497
8,2015Q1,0.00389462116277,130497
9,2015Q2,-0.0841096837826,130497
10,2015Q3,-0.0120435701923,130497
11,2015Q4,-0.0353704560834,130497
12,2016Q1,-0.133772384411,130497
13,2016Q2,0.0190593512069,130497
14,2016Q3,0.0841064012035,130497
15,2016Q4,-0.019617745183,130497
16,2017Q1,0.00669883534705,130497
17,2017Q2,0.0170314948945,130497
18,2017Q3,0.0367011198127,130497
19,2017Q4,0.0382372014135,130497
0,2013Q1,-0.0192768748322,119528
1,2013Q2,-0.00914370021691,119528
2,2013Q3,-0.0207221335246,119528
3,2013Q4,0.0914580666152,119528
4,2014Q1,0.0333146035531,119528
5,2014Q2,0.154134104368,119528
6,2014Q3,0.12203192041,119528
7,2014Q4,0.0724283087223,119528
8,2015Q1,0.0824559738145,119528
9,2015Q2,-0.0175524226812,119528
10,2015Q3,0.0083439399678,119528
11,2015Q4,-0.0229328379771,119528
12,2016Q1,-0.0557594713047,119528
13,2016Q2,0.076463385705,119528
14,2016Q3,0.108852917214,119528
15,2016Q4,-0.0207115469754,119528
16,2017Q1,0.0466454264188,119528
17,2017Q2,0.0818456069202,119528
18,2017Q3,0.0589538552932,119528
19,2017Q4,0.03343547336,119528
0,2013Q1,-0.0136091063271,120586
1,2013Q2,-0.0124347111447,120586
2,2013Q3,-0.00256403903675,120586
3,2013Q4,0.0896168334475,120586
4,2014Q1,0.0284976270338,120586
5,2014Q2,0.137142457852,120586
6,2014Q3,0.121407875609,120586
7,2014Q4,0.0699012090919,120586
8,2015Q1,0.0649577837336,120586
9,2015Q2,-0.0251745590792,120586
10,2015Q3,0.00495979565821,120586
11,2015Q4,-0.0181891737141,120586
12,2016Q1,-0.0666359687904,120586
13,2016Q2,0.0736020937471,120586
14,2016Q3,0.107780361739,120586
15,2016Q4,-0.0123794513065,120586
16,2017Q1,0.0527428279775,120586
17,2017Q2,0.0728704539103,120586
18,2017Q3,0.0606838606696,120586
19,2017Q4,0.0554602799292,120586
0,2013Q1,0.0,135795
1,2013Q2,0.0,135795
2,2013Q3,0.0,135795
3,2013Q4,0.0,135795
4,2014Q1,0.0,135795
5,2014Q2,0.0,135795
6,2014Q3,0.0,135795
7,2014Q4,0.0,135795
8,2015Q1,0.0,135795
9,2015Q2,0.0,135795
10,2015Q3,0.0,135795
11,2015Q4,-0.00100095818348,135795
12,2016Q1,0.00175655265221,135795
13,2016Q2,0.0351314619983,135795
14,2016Q3,-0.0570217175895,135795
15,2016Q4,-0.0554343463528,135795
16,2017Q1,0.0262217709602,135795
17,2017Q2,-0.000730628792913,135795
18,2017Q3,0.0377191831665,135795
19,2017Q4,0.0822235880877,135795
0,2013Q1,0.0865783927176,120539
1,2013Q2,-0.0492616153228,120539
2,2013Q3,0.161938190834,120539
3,2013Q4,0.142025733819,120539
4,2014Q1,0.0799822868913,120539
5,2014Q2,-0.0234298813451,120539
6,2014Q3,0.135393887304,120539
7,2014Q4,0.0704273516549,120539
8,2015Q1,0.077696472638,120539
9,2015Q2,-0.0451039607669,120539
10,2015Q3,0.029006817425,120539
11,2015Q4,0.0345938672725,120539
12,2016Q1,-0.0408716461742,120539
13,2016Q2,0.0611849451648,120539
14,2016Q3,-0.0324999908526,120539
15,2016Q4,-0.0341681878369,120539
16,2017Q1,0.0347050417256,120539
17,2017Q2,0.00425814904699,120539
18,2017Q3,0.0373101835688,120539
19,2017Q4,0.0903447300935,120539
0,2013Q1,-0.0245462349412,119018
1,2013Q2,-0.0275881454911,119018
2,2013Q3,-0.0666928587489,119018
3,2013Q4,0.0999004875239,119018
4,2014Q1,0.0391095780496,119018
5,2014Q2,0.194607407121,119018
6,2014Q3,0.12167979507,119018
7,2014Q4,0.0616054474188,119018
8,2015Q1,0.0401047526081,119018
9,2015Q2,-0.036504835354,119018
10,2015Q3,-0.00553445684628,119018
11,2015Q4,-0.0259331964162,119018
12,2016Q1,-0.103352380409,119018
13,2016Q2,0.0893110503825,119018
14,2016Q3,0.118222189714,119018
15,2016Q4,0.00125537120687,119018
16,2017Q1,0.0571352009279,119018
17,2017Q2,0.0862012386135,119018
18,2017Q3,0.0427284440941,119018
19,2017Q4,0.0462590271787,119018
0,2013Q1,-0.0262603728687,120662
1,2013Q2,-0.00645749893196,120662
2,2013Q3,-0.0192067195727,120662
3,2013Q4,0.0751012244446,120662
4,2014Q1,0.0381018201521,120662
5,2014Q2,0.137365064262,120662
6,2014Q3,0.137077085327,120662
7,2014Q4,0.083344818455,120662
8,2015Q1,0.0687405938024,120662
9,2015Q2,-0.0158338585344,120662
10,2015Q3,0.014540726868,120662
11,2015Q4,-0.0228321552387,120662
12,2016Q1,-0.0701848459633,120662
13,2016Q2,0.0686048064876,120662
14,2016Q3,0.0956994382196,120662
15,2016Q4,-0.0422870350043,120662
16,2017Q1,0.0310969312329,120662
17,2017Q2,0.0743961152565,120662
18,2017Q3,0.0480387939156,120662
19,2017Q4,0.0316985785769,120662
0,2013Q1,-0.0557469749455,120244
1,2013Q2,-0.0193873430079,120244
2,2013Q3,-0.131991328626,120244
3,2013Q4,0.0990144758944,120244
4,2014Q1,0.0140369977048,120244
5,2014Q2,0.254424825184,120244
6,2014Q3,0.12793680808,120244
7,2014Q4,0.108035327556,120244
8,2015Q1,0.104829186748,120244
9,2015Q2,-0.0418101488943,120244
10,2015Q3,0.0283528789752,120244
11,2015Q4,-0.050082053176,120244
12,2016Q1,-0.11239230932,120244
13,2016Q2,0.128134044279,120244
14,2016Q3,0.207447765755,120244
15,2016Q4,0.0103915672107,120244
16,2017Q1,0.0713749322904,120244
17,2017Q2,0.151242626733,120244
18,2017Q3,0.0783484083876,120244
19,2017Q4,0.0217399638634,120244
0,2013Q1,0.0,125597
1,2013Q2,0.0,125597
2,2013Q3,0.0,125597
3,2013Q4,0.00106468778063,125597
4,2014Q1,-0.000888549097296,125597
5,2014Q2,0.242666153654,125597
6,2014Q3,0.0768491909266,125597
7,2014Q4,0.110176326527,125597
8,2015Q1,0.135206581379,125597
9,2015Q2,-0.0362646961427,125597
10,2015Q3,0.0185096967595,125597
11,2015Q4,-0.0341749932874,125597
12,2016Q1,-0.057821620642,125597
13,2016Q2,0.138913543626,125597
14,2016Q3,0.18613459115,125597
15,2016Q4,-0.0316686886829,125597
16,2017Q1,0.0615407227946,125597
17,2017Q2,0.133873686624,125597
18,2017Q3,0.0973894999335,125597
19,2017Q4,0.0273893537598,125597
0,2013Q1,0.0,135810
1,2013Q2,0.0,135810
2,2013Q3,0.0,135810
3,2013Q4,0.0,135810
4,2014Q1,0.0,135810
5,2014Q2,0.0,135810
6,2014Q3,0.0,135810
7,2014Q4,0.0,135810
8,2015Q1,0.0,135810
9,2015Q2,0.0,135810
10,2015Q3,0.0,135810
11,2015Q4,-0.000332288506974,135810
12,2016Q1,-0.024064098957,135810
13,2016Q2,-0.0400059358404,135810
14,2016Q3,0.0402254681256,135810
15,2016Q4,-0.0525596977054,135810
16,2017Q1,-0.0299806937894,135810
17,2017Q2,0.0125926160227,135810
18,2017Q3,-0.0555762254837,135810
19,2017Q4,0.025783182271,135810
0,2013Q1,-0.0261531474788,103309
1,2013Q2,-0.0231152895385,103309
2,2013Q3,-0.0191003296022,103309
3,2013Q4,0.105029448453,103309
4,2014Q1,0.0376622104607,103309
5,2014Q2,0.163809290541,103309
6,2014Q3,0.123261258259,103309
7,2014Q4,0.0751906339842,103309
8,2015Q1,0.0709317984922,103309
9,2015Q2,-0.0258542428669,103309
10,2015Q3,0.0125906011437,103309
11,2015Q4,-0.0215456566825,103309
12,2016Q1,-0.0646322072921,103309
13,2016Q2,0.0682613465513,103309
14,2016Q3,0.102649908297,103309
15,2016Q4,-0.0175889726142,103309
16,2017Q1,0.0505658241846,103309
17,2017Q2,0.07434304754,103309
18,2017Q3,0.0594074551799,103309
19,2017Q4,0.0341983910369,103309
0,2013Q1,-0.0514045265857,102402
1,2013Q2,-0.0243589015031,102402
2,2013Q3,-0.187508680871,102402
3,2013Q4,0.067178177726,102402
4,2014Q1,0.00880619932664,102402
5,2014Q2,0.235366678661,102402
6,2014Q3,0.0927590774294,102402
7,2014Q4,0.109665321554,102402
8,2015Q1,0.0841866974056,102402
9,2015Q2,-0.0586486588244,102402
10,2015Q3,-0.0616375340991,102402
11,2015Q4,-0.0660878898991,102402
12,2016Q1,-0.116523508048,102402
13,2016Q2,0.131766715991,102402
14,2016Q3,0.111324404077,102402
15,2016Q4,-0.0518627856156,102402
16,2017Q1,0.0506533468342,102402
17,2017Q2,0.12479672938,102402
18,2017Q3,0.0817119069888,102402
19,2017Q4,0.0262584771966,102402
0,2013Q1,-0.0321394500424,120665
1,2013Q2,-0.00327301674015,120665
2,2013Q3,-0.0107830760953,120665
3,2013Q4,0.0602863641449,120665
4,2014Q1,0.0360767393912,120665
5,2014Q2,0.116381366216,120665
6,2014Q3,0.127178940438,120665
7,2014Q4,0.0750637043971,120665
8,2015Q1,0.0871965075851,120665
9,2015Q2,-0.0138864653318,120665
10,2015Q3,0.00843841421681,120665
11,2015Q4,-0.0326207516389,120665
12,2016Q1,-0.0797680428789,120665
13,2016Q2,0.0720615589776,120665
14,2016Q3,0.0913275764212,120665
15,2016Q4,-0.0257211561887,120665
16,2017Q1,0.0449323297065,120665
17,2017Q2,0.0942343859862,120665
18,2017Q3,0.0420791910454,120665
19,2017Q4,0.053262916789,120665
0,2013Q1,-0.0320718380783,119564
1,2013Q2,-0.0219472232742,119564
2,2013Q3,-0.0175533910599,119564
3,2013Q4,0.107011800103,119564
4,2014Q1,0.0391537167078,119564
5,2014Q2,0.165863679986,119564
6,2014Q3,0.125495474821,119564
7,2014Q4,0.0775496928938,119564
8,2015Q1,0.0732217198907,119564
9,2015Q2,-0.0236703768871,119564
10,2015Q3,0.0146779780217,119564
11,2015Q4,-0.0193233289366,119564
12,2016Q1,-0.0620497707196,119564
13,2016Q2,0.0711531779337,119564
14,2016Q3,0.105510903531,119564
15,2016Q4,-0.0147904953446,119564
16,2017Q1,0.0536346546383,119564
17,2017Q2,0.0773691607811,119564
18,2017Q3,0.0623825429516,119564
19,2017Q4,0.0372912146638,119564
0,2013Q1,-0.0499721323822,118756
1,2013Q2,0.0499711100267,118756
2,2013Q3,0.0283362680035,118756
3,2013Q4,0.0760134629639,118756
4,2014Q1,0.0701939535052,118756
5,2014Q2,-0.00362458076087,118756
6,2014Q3,0.179649153189,118756
7,2014Q4,0.135864159535,118756
8,2015Q1,0.0122435981625,118756
9,2015Q2,-0.00552968339152,118756
10,2015Q3,0.0814453301483,118756
11,2015Q4,0.0366616750409,118756
12,2016Q1,-0.113828770986,118756
13,2016Q2,-0.0995965696283,118756
14,2016Q3,0.0716282328684,118756
15,2016Q4,0.00123221212444,118756
16,2017Q1,-0.0764951235931,118756
17,2017Q2,-0.104984506448,118756
18,2017Q3,-0.00913698820915,118756
19,2017Q4,0.0637808860544,118756
0,2013Q1,-0.00656853258276,119709
1,2013Q2,-0.0127741298005,119709
2,2013Q3,-0.0338564985893,119709
3,2013Q4,0.0740130864052,119709
4,2014Q1,0.0271389229174,119709
5,2014Q2,0.129888177033,119709
6,2014Q3,0.120737644821,119709
7,2014Q4,0.0750016875518,119709
8,2015Q1,0.0794254955098,119709
9,2015Q2,-0.0174224691917,119709
10,2015Q3,0.00862351847881,119709
11,2015Q4,-0.00878117294003,119709
12,2016Q1,-0.0582153376797,119709
13,2016Q2,0.0737105978327,119709
14,2016Q3,0.0993394077749,119709
15,2016Q4,-0.0199722985424,119709
16,2017Q1,0.0153351992453,119709
17,2017Q2,0.0752193263038,119709
18,2017Q3,0.0424984806331,119709
19,2017Q4,0.0286076150352,119709
0,2013Q1,-0.0224177422006,100645
1,2013Q2,-0.0145758959468,100645
2,2013Q3,-0.0562333112268,100645
3,2013Q4,-0.000368623170308,100645
4,2014Q1,0.00934790811452,100645
5,2014Q2,0.0645173925785,100645
6,2014Q3,0.0914397405209,100645
7,2014Q4,0.0900559615811,100645
8,2015Q1,0.0615248760361,100645
9,2015Q2,-0.0973601204242,100645
10,2015Q3,-0.0887608215502,100645
11,2015Q4,0.0227799211059,100645
12,2016Q1,-0.0461124495745,100645
13,2016Q2,0.061504720426,100645
14,2016Q3,0.10551625354,100645
15,2016Q4,-0.0581846174271,100645
16,2017Q1,0.0558073159985,100645
17,2017Q2,0.119824406667,100645
18,2017Q3,0.0474310065127,100645
19,2017Q4,0.0927540727625,100645
0,2013Q1,-0.0323164848906,120664
1,2013Q2,-0.0033058000151,120664
2,2013Q3,-0.014305300023,120664
3,2013Q4,-0.000239558135912,120664
4,2014Q1,0.0360787430373,120664
5,2014Q2,0.116382592729,120664
6,2014Q3,0.127178862796,120664
7,2014Q4,0.075064848458,120664
8,2015Q1,0.0823688510036,120664
9,2015Q2,-0.0960067598097,120664
10,2015Q3,0.00843807141955,120664
11,2015Q4,-0.03262010608,120664
12,2016Q1,-0.0917846761362,120664
13,2016Q2,0.0111746089438,120664
14,2016Q3,0.0913275569317,120664
15,2016Q4,-0.0257206399148,120664
16,2017Q1,0.0416176957029,120664
17,2017Q2,0.022945441075,120664
18,2017Q3,0.0420785987315,120664
19,2017Q4,0.0532626889731,120664
0,2013Q1,0.0,133858
1,2013Q2,0.0,133858
2,2013Q3,0.0,133858
3,2013Q4,0.0,133858
4,2014Q1,0.0,133858
5,2014Q2,0.0,133858
6,2014Q3,0.0,133858
7,2014Q4,0.0,133858
8,2015Q1,-0.041980987038,133858
9,2015Q2,-0.062520441143,133858
10,2015Q3,-0.00584015412862,133858
11,2015Q4,-0.0233364152064,133858
12,2016Q1,-0.0707114828151,133858
13,2016Q2,0.133932492422,133858
14,2016Q3,0.161673505671,133858
15,2016Q4,-0.0123906948535,133858
16,2017Q1,0.0352298134587,133858
17,2017Q2,0.126778245543,133858
18,2017Q3,0.0845919828861,133858
19,2017Q4,0.0193539101326,133858
0,2013Q1,-0.0184230709224,120576
1,2013Q2,0.0651394638306,120576
2,2013Q3,0.0238092923273,120576
3,2013Q4,-0.000385094804019,120576
4,2014Q1,0.00934896193451,120576
5,2014Q2,0.0645271215579,120576
6,2014Q3,0.0914321343197,120576
7,2014Q4,0.0900509005265,120576
8,2015Q1,0.0615182870064,120576
9,2015Q2,-0.0327992046794,120576
10,2015Q3,0.0234500690845,120576
11,2015Q4,0.0227723528635,120576
12,2016Q1,-0.0461189700664,120576
13,2016Q2,0.0614911548199,120576
14,2016Q3,0.105520064875,120576
15,2016Q4,-0.0581804519316,120576
16,2017Q1,0.0558161448779,120576
17,2017Q2,0.119831684424,120576
18,2017Q3,0.0474381810841,120576
19,2017Q4,0.0927611176143,120576
0,2013Q1,-0.00571034044368,103616
1,2013Q2,-0.008098970254,103616
2,2013Q3,-0.0396201153327,103616
3,2013Q4,0.0832011955303,103616
4,2014Q1,0.0284593814438,103616
5,2014Q2,0.00911902056171,103616
6,2014Q3,0.143555549007,103616
7,2014Q4,0.0769183506946,103616
8,2015Q1,0.0888543738983,103616
9,2015Q2,0.00585325586716,103616
10,2015Q3,-0.0943273706968,103616
11,2015Q4,-0.0348409829186,103616
12,2016Q1,-0.0446510423898,103616
13,2016Q2,0.075843302433,103616
14,2016Q3,0.0843468842163,103616
15,2016Q4,-0.0721985721221,103616
16,2017Q1,0.030952729531,103616
17,2017Q2,0.0804449729956,103616
18,2017Q3,0.0494614326211,103616
19,2017Q4,0.0332954115471,103616
0,2013Q1,-0.0188406921476,119730
1,2013Q2,0.0668784608291,119730
2,2013Q3,0.0264282855359,119730
3,2013Q4,0.00149517568016,119730
4,2014Q1,0.0108620069707,119730
5,2014Q2,0.0661245947951,119730
6,2014Q3,0.0930448718602,119730
7,2014Q4,0.0917653041545,119730
8,2015Q1,0.0632909770452,119730
9,2015Q2,-0.0937450466505,119730
10,2015Q3,-0.0863059764108,119730
11,2015Q4,0.0252839679917,119730
12,2016Q1,-0.0436032012021,119730
13,2016Q2,0.0636974052105,119730
14,2016Q3,0.107885866674,119730
15,2016Q4,-0.0557972442548,119730
16,2017Q1,0.057905124133,119730
17,2017Q2,0.122128679661,119730
18,2017Q3,0.049669167728,119730
19,2017Q4,0.0951446752258,119730
0,2013Q1,-0.0252838184673,102000
1,2013Q2,-0.0290199158746,102000
2,2013Q3,-0.0680517543432,102000
3,2013Q4,0.0985214421079,102000
4,2014Q1,0.0377442702182,102000
5,2014Q2,0.19322403985,102000
6,2014Q3,0.120259211642,102000
7,2014Q4,0.0601143930092,102000
8,2015Q1,0.0385214074843,102000
9,2015Q2,-0.0380148897208,102000
10,2015Q3,-0.00714572842988,102000
11,2015Q4,-0.0276382111347,102000
12,2016Q1,-0.105033647891,102000
13,2016Q2,0.0876788585129,102000
14,2016Q3,0.116299645089,102000
15,2016Q4,-0.000649666660171,102000
16,2017Q1,0.0553870136679,102000
17,2017Q2,0.0845231657231,102000
18,2017Q3,0.0408987390551,102000
19,2017Q4,0.0443957163032,102000
0,2013Q1,0.0,133859
1,2013Q2,0.0,133859
2,2013Q3,0.0,133859
3,2013Q4,0.0,133859
4,2014Q1,0.0,133859
5,2014Q2,0.0,133859
6,2014Q3,0.0,133859
7,2014Q4,0.0,133859
8,2015Q1,-0.0419138961842,133859
9,2015Q2,-0.0617471942065,133859
10,2015Q3,-0.00483499821816,133859
11,2015Q4,-0.0222163220592,133859
12,2016Q1,-0.0693386330146,133859
13,2016Q2,0.135472825145,133859
14,2016Q3,0.163182041229,133859
15,2016Q4,-0.0101080094674,133859
16,2017Q1,0.0381841695541,133859
17,2017Q2,0.129678548158,133859
18,2017Q3,0.0874351459983,133859
19,2017Q4,0.022202489508,133859
0,2013Q1,-0.0508596802158,102001
1,2013Q2,-0.099643542531,102001
2,2013Q3,-0.0680449883559,102001
3,2013Q4,0.0985233344421,102001
4,2014Q1,0.0108710414829,102001
5,2014Q2,0.123052610035,102001
6,2014Q3,0.120250661058,102001
7,2014Q4,0.0601136023861,102001
8,2015Q1,0.0155119145019,102001
9,2015Q2,-0.105289346094,102001
10,2015Q3,-0.00714486166741,102001
11,2015Q4,-0.0276390473655,102001
12,2016Q1,-0.130794226146,102001
13,2016Q2,0.0297105741762,102001
14,2016Q3,0.116296733466,102001
15,2016Q4,-0.000649039163839,102001
16,2017Q1,0.0335529648883,102001
17,2017Q2,0.0167972776236,102001
18,2017Q3,0.0408981969213,102001
19,2017Q4,0.0443958113732,102001
0,2013Q1,0.0,125595
1,2013Q2,0.0,125595
2,2013Q3,0.0,125595
3,2013Q4,0.00106468778063,125595
4,2014Q1,-0.00271375921017,125595
5,2014Q2,0.24033821004,125595
6,2014Q3,0.0742108675367,125595
7,2014Q4,0.107380809071,125595
8,2015Q1,0.132801969908,125595
9,2015Q2,-0.0386984553301,125595
10,2015Q3,0.0163528148284,125595
11,2015Q4,-0.0356148149506,125595
12,2016Q1,-0.0588794894435,125595
13,2016Q2,0.137712530652,125595
14,2016Q3,0.18417216836,125595
15,2016Q4,-0.033734467161,125595
16,2017Q1,0.0590415732371,125595
17,2017Q2,0.130629982313,125595
18,2017Q3,0.0941175814529,125595
19,2017Q4,0.024147991149,125595
0,2013Q1,-0.045748592849,109445
1,2013Q2,-0.0210339013994,109445
2,2013Q3,-0.133859060551,109445
3,2013Q4,0.097084332128,109445
4,2014Q1,0.0123483954642,109445
5,2014Q2,0.252861197174,109445
6,2014Q3,0.126039330162,109445
7,2014Q4,0.105979367307,109445
8,2015Q1,0.102291431495,109445
9,2015Q2,-0.0444474234308,109445
10,2015Q3,0.0256278884348,109445
11,2015Q4,-0.0528354869782,109445
12,2016Q1,-0.115124965927,109445
13,2016Q2,0.125307236039,109445
14,2016Q3,0.204614176865,109445
15,2016Q4,0.00735003626147,109445
16,2017Q1,0.0680831435035,109445
17,2017Q2,0.147885881342,109445
18,2017Q3,0.0749329664519,109445
19,2017Q4,0.0183654462255,109445
0,2013Q1,-0.0214456654488,100669
1,2013Q2,-0.00704828076652,100669
2,2013Q3,-0.0197545560435,100669
3,2013Q4,0.0746625600382,100669
4,2014Q1,0.0375787953496,100669
5,2014Q2,0.136648424152,100669
6,2014Q3,0.136229064947,100669
7,2014Q4,0.0825571591858,100669
8,2015Q1,0.0678634368967,100669
9,2015Q2,-0.0168727158259,100669
10,2015Q3,0.013444383826,100669
11,2015Q4,-0.0239443836683,100669
12,2016Q1,-0.0712081342616,100669
13,2016Q2,0.0675056560646,100669
14,2016Q3,0.0946275960828,100669
15,2016Q4,-0.0434797211835,100669
16,2017Q1,0.0298729681446,100669
17,2017Q2,0.073192472987,100669
18,2017Q3,0.0468668246746,100669
19,2017Q4,0.0305797078179,100669
0,2013Q1,0.0802858660797,120594
1,2013Q2,-0.0576578122922,120594
2,2013Q3,0.142915019571,120594
3,2013Q4,0.220200387311,120594
4,2014Q1,0.118891889383,120594
5,2014Q2,-0.0325363519401,120594
6,2014Q3,0.149092070206,120594
7,2014Q4,0.0872214635683,120594
8,2015Q1,0.0735442195873,120594
9,2015Q2,-0.0585927083126,120594
10,2015Q3,0.0436103495569,120594
11,2015Q4,0.00970231879294,120594
12,2016Q1,-0.0338597959542,120594
13,2016Q2,0.0383201740005,120594
14,2016Q3,-0.0462870296813,120594
15,2016Q4,-0.0304088823694,120594
16,2017Q1,0.0345296893404,120594
17,2017Q2,0.00763581680837,120594
18,2017Q3,0.0136329661982,120594
19,2017Q4,0.0796064062201,120594
0,2013Q1,-0.0547785265767,119159
1,2013Q2,-0.0627987468858,119159
2,2013Q3,0.00346923413837,119159
3,2013Q4,0.0705580128007,119159
4,2014Q1,-0.012148673693,119159
5,2014Q2,0.0940772120804,119159
6,2014Q3,0.111501526152,119159
7,2014Q4,0.0575746147854,119159
8,2015Q1,0.017589936497,119159
9,2015Q2,-0.0366894033793,119159
10,2015Q3,0.0212582897764,119159
11,2015Q4,-0.0265722882376,119159
12,2016Q1,-0.0673117795171,119159
13,2016Q2,0.0236283141708,119159
14,2016Q3,0.09495859638,119159
15,2016Q4,-0.0226417658632,119159
16,2017Q1,0.00081240121479,119159
17,2017Q2,0.0351152447677,119159
18,2017Q3,0.0539253799727,119159
19,2017Q4,0.0391893924886,119159
0,2013Q1,-0.0310796771149,100807
1,2013Q2,0.0681311520103,100807
2,2013Q3,0.0519411412666,100807
3,2013Q4,0.0704422827722,100807
4,2014Q1,0.0693625328434,100807
5,2014Q2,0.023312917556,100807
6,2014Q3,0.184990953476,100807
7,2014Q4,0.109194581674,100807
8,2015Q1,0.0892787646359,100807
9,2015Q2,0.0495611314182,100807
10,2015Q3,0.0325512492555,100807
11,2015Q4,-0.017860012912,100807
12,2016Q1,-0.0763575206992,100807
13,2016Q2,-0.0230078774268,100807
14,2016Q3,0.0698780475159,100807
15,2016Q4,-0.0349691166694,100807
16,2017Q1,-0.0282914470668,100807
17,2017Q2,-0.0306546525468,100807
18,2017Q3,-0.0249153405465,100807
19,2017Q4,0.0328331467192,100807
0,2013Q1,-0.0209204918697,115241
1,2013Q2,-0.0300802477682,115241
2,2013Q3,0.0129836865771,115241
3,2013Q4,0.0430872818586,115241
4,2014Q1,0.00589443314577,115241
5,2014Q2,0.0659655640021,115241
6,2014Q3,0.0610876134158,115241
7,2014Q4,0.0204246514642,115241
8,2015Q1,0.0357520496576,115241
9,2015Q2,-0.0281462248805,115241
10,2015Q3,-0.0107051444016,115241
11,2015Q4,-0.0255196756347,115241
12,2016Q1,-0.0271994218089,115241
13,2016Q2,0.0527571449848,115241
14,2016Q3,0.0660066109221,115241
15,2016Q4,-0.0416328266298,115241
16,2017Q1,0.0223121233375,115241
17,2017Q2,0.049520253797,115241
18,2017Q3,0.0293600377611,115241
19,2017Q4,0.0295430190093,115241
0,2013Q1,0.0851290515082,103167
1,2013Q2,-0.0505813467914,103167
2,2013Q3,0.160024923747,103167
3,2013Q4,0.0843817422276,103167
4,2014Q1,0.0780878209838,103167
5,2014Q2,-0.0253220989013,103167
6,2014Q3,0.115134375737,103167
7,2014Q4,0.00235132912194,103167
8,2015Q1,0.0750034577036,103167
9,2015Q2,-0.0471183420734,103167
10,2015Q3,-0.0397213376833,103167
11,2015Q4,-0.00360212335578,103167
12,2016Q1,-0.0426847068463,103167
13,2016Q2,0.060624811848,103167
14,2016Q3,-0.0826012343096,103167
15,2016Q4,-0.059744945542,103167
16,2017Q1,0.0328960065737,103167
17,2017Q2,0.00275094981602,103167
18,2017Q3,-0.00588576147719,103167
19,2017Q4,0.0684803333754,103167
0,2013Q1,-0.0313651015815,120782
1,2013Q2,0.0700186018139,120782
2,2013Q3,0.0537943824837,120782
3,2013Q4,0.0722443855034,120782
4,2014Q1,0.0711937578738,120782
5,2014Q2,0.0254115696633,120782
6,2014Q3,0.187208298613,120782
7,2014Q4,0.111347503775,120782
8,2015Q1,0.0913146875171,120782
9,2015Q2,0.0516572383341,120782
10,2015Q3,0.034805407941,120782
11,2015Q4,-0.015366714846,120782
12,2016Q1,-0.0738319002241,120782
13,2016Q2,-0.0206138298568,120782
14,2016Q3,0.0721946871277,120782
15,2016Q4,-0.0328967431058,120782
16,2017Q1,-0.026227263769,120782
17,2017Q2,-0.0286212929234,120782
18,2017Q3,-0.0225809131714,120782
19,2017Q4,0.0353871334236,120782
0,2013Q1,0.0411978436207,115294
1,2013Q2,-0.119664366242,115294
